dteday,hr,weekday,casual
2012-01-02,14,Senin,10
2012-01-02,15,Senin,29
2012-01-02,16,Senin,10
2012-01-02,17,Senin,17
2012-01-02,18,Senin,13
2012-01-02,19,Senin,4
2012-01-02,20,Senin,5
2012-01-02,21,Senin,3
2012-01-02,22,Senin,3
2012-01-02,23,Senin,2
2012-01-03,0,Selasa,0
2012-01-03,1,Selasa,1
2012-01-03,2,Selasa,0
2012-01-03,3,Selasa,0
2012-01-03,4,Selasa,0
2012-01-03,5,Selasa,0
2012-01-03,6,Selasa,4
2012-01-03,7,Selasa,2
2012-01-03,8,Selasa,5
2012-01-03,9,Selasa,8
2012-01-03,10,Selasa,5
2012-01-03,11,Selasa,12
2012-01-03,12,Selasa,4
2012-01-03,13,Selasa,5
2012-01-03,14,Selasa,7
2012-01-03,15,Selasa,9
2012-01-03,16,Selasa,7
2012-01-03,17,Selasa,4
2012-01-03,18,Selasa,10
2012-01-03,19,Selasa,4
2012-01-03,20,Selasa,0
2012-01-03,21,Selasa,2
2012-01-03,22,Selasa,0
2012-01-03,23,Selasa,0
2012-01-04,0,Rabu,0
2012-01-04,1,Rabu,0
2012-01-04,2,Rabu,0
2012-01-04,3,Rabu,0
2012-01-04,4,Rabu,0
2012-01-04,5,Rabu,0
2012-01-04,6,Rabu,0
2012-01-04,7,Rabu,1
2012-01-04,8,Rabu,5
2012-01-04,9,Rabu,7
2012-01-04,10,Rabu,7
2012-01-04,11,Rabu,6
2012-01-04,12,Rabu,9
2012-01-04,13,Rabu,9
2012-01-04,14,Rabu,6
2012-01-04,15,Rabu,9
2012-01-04,16,Rabu,8
2012-01-04,17,Rabu,9
2012-01-04,18,Rabu,9
2012-01-04,19,Rabu,2
2012-01-04,20,Rabu,2
2012-01-04,21,Rabu,2
2012-01-04,22,Rabu,4
2012-01-04,23,Rabu,0
2012-01-05,0,Kamis,1
2012-01-05,1,Kamis,0
2012-01-05,2,Kamis,0
2012-01-05,3,Kamis,0
2012-01-05,4,Kamis,0
2012-01-05,5,Kamis,0
2012-01-05,6,Kamis,0
2012-01-05,7,Kamis,3
2012-01-05,8,Kamis,11
2012-01-05,9,Kamis,7
2012-01-05,10,Kamis,5
2012-01-05,11,Kamis,6
2012-01-05,12,Kamis,6
2012-01-05,13,Kamis,6
2012-01-05,14,Kamis,13
2012-01-05,15,Kamis,6
2012-01-05,16,Kamis,19
2012-01-05,17,Kamis,19
2012-01-05,18,Kamis,9
2012-01-05,19,Kamis,10
2012-01-05,20,Kamis,5
2012-01-05,21,Kamis,9
2012-01-05,22,Kamis,1
2012-01-05,23,Kamis,4
2012-01-06,0,Jumat,1
2012-01-06,1,Jumat,2
2012-01-06,2,Jumat,2
2012-01-06,3,Jumat,1
2012-01-06,4,Jumat,0
2012-01-06,5,Jumat,0
2012-01-06,6,Jumat,1
2012-01-06,7,Jumat,4
2012-01-06,8,Jumat,11
2012-01-06,9,Jumat,4
2012-01-06,10,Jumat,14
2012-01-06,11,Jumat,8
2012-01-06,12,Jumat,23
2012-01-06,13,Jumat,16
2012-01-06,14,Jumat,26
2012-01-06,15,Jumat,44
2012-01-06,16,Jumat,35
2012-01-06,17,Jumat,20
2012-01-06,18,Jumat,28
2012-01-06,19,Jumat,11
2012-01-06,20,Jumat,14
2012-01-06,21,Jumat,17
2012-01-06,22,Jumat,12
2012-01-06,23,Jumat,13
2012-01-07,0,Sabtu,2
2012-01-07,1,Sabtu,6
2012-01-07,2,Sabtu,2
2012-01-07,3,Sabtu,1
2012-01-07,4,Sabtu,1
2012-01-07,5,Sabtu,2
2012-01-07,6,Sabtu,0
2012-01-07,7,Sabtu,0
2012-01-07,8,Sabtu,0
2012-01-07,9,Sabtu,14
2012-01-07,10,Sabtu,43
2012-01-07,11,Sabtu,74
2012-01-07,12,Sabtu,100
2012-01-07,13,Sabtu,149
2012-01-07,14,Sabtu,156
2012-01-07,15,Sabtu,132
2012-01-07,16,Sabtu,133
2012-01-07,17,Sabtu,87
2012-01-07,18,Sabtu,49
2012-01-07,19,Sabtu,44
2012-01-07,20,Sabtu,21
2012-01-07,21,Sabtu,22
2012-01-07,22,Sabtu,16
2012-01-07,23,Sabtu,16
2012-01-08,0,Minggu,14
2012-01-08,1,Minggu,10
2012-01-08,2,Minggu,10
2012-01-08,3,Minggu,6
2012-01-08,4,Minggu,2
2012-01-08,5,Minggu,0
2012-01-08,6,Minggu,0
2012-01-08,7,Minggu,1
2012-01-08,8,Minggu,4
2012-01-08,9,Minggu,23
2012-01-08,10,Minggu,27
2012-01-08,11,Minggu,55
2012-01-08,12,Minggu,78
2012-01-08,13,Minggu,77
2012-01-08,14,Minggu,75
2012-01-08,15,Minggu,89
2012-01-08,16,Minggu,58
2012-01-08,17,Minggu,22
2012-01-08,18,Minggu,19
2012-01-08,19,Minggu,8
2012-01-08,20,Minggu,7
2012-01-08,21,Minggu,10
2012-01-08,22,Minggu,4
2012-01-08,23,Minggu,0
2012-01-09,0,Senin,3
2012-01-09,1,Senin,1
2012-01-09,2,Senin,2
2012-01-09,3,Senin,0
2012-01-09,4,Senin,0
2012-01-09,5,Senin,0
2012-01-09,6,Senin,3
2012-01-09,7,Senin,1
2012-01-09,8,Senin,13
2012-01-09,9,Senin,9
2012-01-09,10,Senin,13
2012-01-09,11,Senin,6
2012-01-09,12,Senin,10
2012-01-09,13,Senin,3
2012-01-09,14,Senin,5
2012-01-09,15,Senin,5
2012-01-09,16,Senin,3
2012-01-09,17,Senin,5
2012-01-09,18,Senin,6
2012-01-09,19,Senin,3
2012-01-09,20,Senin,5
2012-01-09,21,Senin,1
2012-01-09,22,Senin,8
2012-01-09,23,Senin,1
2012-01-10,0,Selasa,0
2012-01-10,1,Selasa,2
2012-01-10,2,Selasa,2
2012-01-10,4,Selasa,0
2012-01-10,5,Selasa,0
2012-01-10,6,Selasa,0
2012-01-10,7,Selasa,3
2012-01-10,8,Selasa,6
2012-01-10,9,Selasa,11
2012-01-10,10,Selasa,3
2012-01-10,11,Selasa,8
2012-01-10,12,Selasa,13
2012-01-10,13,Selasa,15
2012-01-10,14,Selasa,10
2012-01-10,15,Selasa,17
2012-01-10,16,Selasa,15
2012-01-10,17,Selasa,14
2012-01-10,18,Selasa,13
2012-01-10,19,Selasa,11
2012-01-10,20,Selasa,10
2012-01-10,21,Selasa,7
2012-01-10,22,Selasa,10
2012-01-10,23,Selasa,3
2012-01-11,0,Rabu,2
2012-01-11,1,Rabu,1
2012-01-11,2,Rabu,0
2012-01-11,3,Rabu,0
2012-01-11,4,Rabu,0
2012-01-11,5,Rabu,0
2012-01-11,6,Rabu,2
2012-01-11,7,Rabu,9
2012-01-11,8,Rabu,11
2012-01-11,9,Rabu,7
2012-01-11,10,Rabu,13
2012-01-11,11,Rabu,9
2012-01-11,12,Rabu,4
2012-01-11,13,Rabu,8
2012-01-11,14,Rabu,3
2012-01-11,15,Rabu,6
2012-01-11,16,Rabu,6
2012-01-11,17,Rabu,6
2012-01-11,18,Rabu,2
2012-01-11,19,Rabu,1
2012-01-11,20,Rabu,2
2012-01-11,21,Rabu,0
2012-01-11,22,Rabu,0
2012-01-11,23,Rabu,0
2012-01-12,0,Kamis,0
2012-01-12,1,Kamis,0
2012-01-12,2,Kamis,1
2012-01-12,3,Kamis,0
2012-01-12,4,Kamis,0
2012-01-12,5,Kamis,0
2012-01-12,6,Kamis,1
2012-01-12,7,Kamis,2
2012-01-12,8,Kamis,11
2012-01-12,9,Kamis,10
2012-01-12,10,Kamis,6
2012-01-12,11,Kamis,18
2012-01-12,12,Kamis,14
2012-01-12,13,Kamis,13
2012-01-12,14,Kamis,24
2012-01-12,15,Kamis,32
2012-01-12,16,Kamis,33
2012-01-12,17,Kamis,23
2012-01-12,18,Kamis,22
2012-01-12,19,Kamis,17
2012-01-12,20,Kamis,11
2012-01-12,21,Kamis,12
2012-01-12,22,Kamis,12
2012-01-12,23,Kamis,7
2012-01-13,0,Jumat,4
2012-01-13,1,Jumat,0
2012-01-13,2,Jumat,1
2012-01-13,3,Jumat,3
2012-01-13,4,Jumat,1
2012-01-13,5,Jumat,0
2012-01-13,6,Jumat,2
2012-01-13,7,Jumat,3
2012-01-13,8,Jumat,11
2012-01-13,9,Jumat,10
2012-01-13,10,Jumat,2
2012-01-13,11,Jumat,12
2012-01-13,12,Jumat,14
2012-01-13,13,Jumat,14
2012-01-13,14,Jumat,10
2012-01-13,15,Jumat,15
2012-01-13,16,Jumat,18
2012-01-13,17,Jumat,15
2012-01-13,18,Jumat,7
2012-01-13,19,Jumat,7
2012-01-13,20,Jumat,6
2012-01-13,21,Jumat,7
2012-01-13,22,Jumat,7
2012-01-13,23,Jumat,5
2012-01-14,0,Sabtu,2
2012-01-14,1,Sabtu,6
2012-01-14,2,Sabtu,6
2012-01-14,3,Sabtu,6
2012-01-14,4,Sabtu,0
2012-01-14,5,Sabtu,0
2012-01-14,6,Sabtu,0
2012-01-14,7,Sabtu,0
2012-01-14,8,Sabtu,3
2012-01-14,9,Sabtu,3
2012-01-14,10,Sabtu,14
2012-01-14,11,Sabtu,28
2012-01-14,12,Sabtu,30
2012-01-14,13,Sabtu,38
2012-01-14,14,Sabtu,52
2012-01-14,15,Sabtu,49
2012-01-14,16,Sabtu,28
2012-01-14,17,Sabtu,15
2012-01-14,18,Sabtu,21
2012-01-14,19,Sabtu,12
2012-01-14,20,Sabtu,8
2012-01-14,21,Sabtu,3
2012-01-14,22,Sabtu,4
2012-01-14,23,Sabtu,5
2012-01-15,0,Minggu,9
2012-01-15,1,Minggu,2
2012-01-15,2,Minggu,5
2012-01-15,3,Minggu,1
2012-01-15,4,Minggu,1
2012-01-15,5,Minggu,0
2012-01-15,6,Minggu,1
2012-01-15,7,Minggu,3
2012-01-15,8,Minggu,2
2012-01-15,9,Minggu,10
2012-01-15,10,Minggu,11
2012-01-15,11,Minggu,21
2012-01-15,12,Minggu,42
2012-01-15,13,Minggu,40
2012-01-15,14,Minggu,25
2012-01-15,15,Minggu,33
2012-01-15,16,Minggu,31
2012-01-15,17,Minggu,15
2012-01-15,18,Minggu,7
2012-01-15,19,Minggu,9
2012-01-15,20,Minggu,10
2012-01-15,21,Minggu,1
2012-01-15,22,Minggu,2
2012-01-15,23,Minggu,3
2012-01-16,0,Senin,2
2012-01-16,1,Senin,2
2012-01-16,2,Senin,3
2012-01-16,3,Senin,0
2012-01-16,4,Senin,2
2012-01-16,5,Senin,1
2012-01-16,6,Senin,0
2012-01-16,7,Senin,5
2012-01-16,8,Senin,3
2012-01-16,9,Senin,7
2012-01-16,10,Senin,19
2012-01-16,11,Senin,21
2012-01-16,12,Senin,20
2012-01-16,13,Senin,26
2012-01-16,14,Senin,23
2012-01-16,15,Senin,17
2012-01-16,16,Senin,22
2012-01-16,17,Senin,19
2012-01-16,18,Senin,6
2012-01-16,19,Senin,10
2012-01-16,20,Senin,2
2012-01-16,21,Senin,3
2012-01-16,22,Senin,4
2012-01-16,23,Senin,0
2012-01-17,0,Selasa,0
2012-01-17,1,Selasa,0
2012-01-17,2,Selasa,0
2012-01-17,4,Selasa,0
2012-01-17,5,Selasa,0
2012-01-17,6,Selasa,0
2012-01-17,7,Selasa,5
2012-01-17,8,Selasa,3
2012-01-17,9,Selasa,7
2012-01-17,10,Selasa,1
2012-01-17,11,Selasa,2
2012-01-17,12,Selasa,3
2012-01-17,13,Selasa,8
2012-01-17,14,Selasa,12
2012-01-17,15,Selasa,6
2012-01-17,16,Selasa,14
2012-01-17,17,Selasa,20
2012-01-17,18,Selasa,12
2012-01-17,19,Selasa,11
2012-01-17,20,Selasa,11
2012-01-17,21,Selasa,6
2012-01-17,22,Selasa,5
2012-01-17,23,Selasa,1
2012-01-18,0,Rabu,3
2012-01-18,1,Rabu,0
2012-01-18,2,Rabu,1
2012-01-18,3,Rabu,1
2012-01-18,4,Rabu,0
2012-01-18,5,Rabu,0
2012-01-18,6,Rabu,0
2012-01-18,7,Rabu,1
2012-01-18,8,Rabu,15
2012-01-18,9,Rabu,6
2012-01-18,10,Rabu,5
2012-01-18,11,Rabu,4
2012-01-18,12,Rabu,6
2012-01-18,13,Rabu,6
2012-01-18,14,Rabu,7
2012-01-18,15,Rabu,8
2012-01-18,16,Rabu,13
2012-01-18,17,Rabu,8
2012-01-18,18,Rabu,8
2012-01-18,19,Rabu,5
2012-01-18,20,Rabu,1
2012-01-18,21,Rabu,5
2012-01-18,22,Rabu,4
2012-01-18,23,Rabu,2
2012-01-19,0,Kamis,0
2012-01-19,1,Kamis,0
2012-01-19,2,Kamis,0
2012-01-19,3,Kamis,0
2012-01-19,4,Kamis,0
2012-01-19,5,Kamis,0
2012-01-19,6,Kamis,0
2012-01-19,7,Kamis,2
2012-01-19,8,Kamis,9
2012-01-19,9,Kamis,6
2012-01-19,10,Kamis,10
2012-01-19,11,Kamis,6
2012-01-19,12,Kamis,5
2012-01-19,13,Kamis,6
2012-01-19,14,Kamis,15
2012-01-19,15,Kamis,9
2012-01-19,16,Kamis,8
2012-01-19,17,Kamis,21
2012-01-19,18,Kamis,16
2012-01-19,19,Kamis,5
2012-01-19,20,Kamis,7
2012-01-19,21,Kamis,4
2012-01-19,22,Kamis,0
2012-01-19,23,Kamis,1
2012-01-20,0,Jumat,3
2012-01-20,1,Jumat,0
2012-01-20,2,Jumat,0
2012-01-20,3,Jumat,0
2012-01-20,4,Jumat,0
2012-01-20,5,Jumat,0
2012-01-20,6,Jumat,0
2012-01-20,7,Jumat,2
2012-01-20,8,Jumat,4
2012-01-20,9,Jumat,21
2012-01-20,10,Jumat,1
2012-01-20,11,Jumat,6
2012-01-20,12,Jumat,5
2012-01-20,13,Jumat,12
2012-01-20,14,Jumat,8
2012-01-20,15,Jumat,12
2012-01-20,16,Jumat,11
2012-01-20,17,Jumat,9
2012-01-20,18,Jumat,5
2012-01-20,19,Jumat,6
2012-01-20,20,Jumat,1
2012-01-20,21,Jumat,5
2012-01-20,22,Jumat,1
2012-01-20,23,Jumat,3
2012-01-21,0,Sabtu,0
2012-01-21,1,Sabtu,1
2012-01-21,2,Sabtu,1
2012-01-21,3,Sabtu,0
2012-01-21,4,Sabtu,0
2012-01-21,5,Sabtu,0
2012-01-21,6,Sabtu,0
2012-01-21,7,Sabtu,3
2012-01-21,8,Sabtu,3
2012-01-21,9,Sabtu,2
2012-01-21,10,Sabtu,0
2012-01-21,11,Sabtu,1
2012-01-21,12,Sabtu,5
2012-01-21,13,Sabtu,10
2012-01-21,14,Sabtu,6
2012-01-21,15,Sabtu,6
2012-01-21,16,Sabtu,5
2012-01-21,17,Sabtu,7
2012-01-21,18,Sabtu,3
2012-01-21,19,Sabtu,0
2012-01-21,20,Sabtu,5
2012-01-21,21,Sabtu,5
2012-01-21,22,Sabtu,3
2012-01-21,23,Sabtu,1
2012-01-22,0,Minggu,1
2012-01-22,1,Minggu,1
2012-01-22,2,Minggu,1
2012-01-22,3,Minggu,1
2012-01-22,4,Minggu,1
2012-01-22,5,Minggu,1
2012-01-22,6,Minggu,0
2012-01-22,7,Minggu,2
2012-01-22,8,Minggu,3
2012-01-22,9,Minggu,9
2012-01-22,10,Minggu,9
2012-01-22,11,Minggu,18
2012-01-22,12,Minggu,24
2012-01-22,13,Minggu,24
2012-01-22,14,Minggu,19
2012-01-22,15,Minggu,27
2012-01-22,16,Minggu,12
2012-01-22,17,Minggu,8
2012-01-22,18,Minggu,11
2012-01-22,19,Minggu,9
2012-01-22,20,Minggu,5
2012-01-22,21,Minggu,8
2012-01-22,22,Minggu,0
2012-01-22,23,Minggu,2
2012-01-23,0,Senin,2
2012-01-23,1,Senin,0
2012-01-23,2,Senin,0
2012-01-23,3,Senin,0
2012-01-23,4,Senin,0
2012-01-23,5,Senin,0
2012-01-23,6,Senin,6
2012-01-23,7,Senin,8
2012-01-23,8,Senin,5
2012-01-23,9,Senin,13
2012-01-23,10,Senin,10
2012-01-23,11,Senin,5
2012-01-23,12,Senin,10
2012-01-23,13,Senin,5
2012-01-23,14,Senin,13
2012-01-23,15,Senin,10
2012-01-23,16,Senin,14
2012-01-23,17,Senin,6
2012-01-23,18,Senin,7
2012-01-23,19,Senin,9
2012-01-23,20,Senin,8
2012-01-23,21,Senin,8
2012-01-23,22,Senin,4
2012-01-23,23,Senin,2
2012-01-24,0,Selasa,6
2012-01-24,1,Selasa,2
2012-01-24,2,Selasa,2
2012-01-24,3,Selasa,0
2012-01-24,4,Selasa,0
2012-01-24,5,Selasa,0
2012-01-24,6,Selasa,1
2012-01-24,7,Selasa,11
2012-01-24,8,Selasa,11
2012-01-24,9,Selasa,11
2012-01-24,10,Selasa,23
2012-01-24,11,Selasa,30
2012-01-24,12,Selasa,25
2012-01-24,13,Selasa,33
2012-01-24,14,Selasa,35
2012-01-24,15,Selasa,52
2012-01-24,16,Selasa,35
2012-01-24,17,Selasa,41
2012-01-24,18,Selasa,32
2012-01-24,19,Selasa,20
2012-01-24,20,Selasa,18
2012-01-24,21,Selasa,18
2012-01-24,22,Selasa,14
2012-01-24,23,Selasa,19
2012-01-25,0,Rabu,6
2012-01-25,1,Rabu,4
2012-01-25,2,Rabu,3
2012-01-25,3,Rabu,0
2012-01-25,4,Rabu,0
2012-01-25,5,Rabu,0
2012-01-25,6,Rabu,1
2012-01-25,7,Rabu,14
2012-01-25,8,Rabu,18
2012-01-25,9,Rabu,18
2012-01-25,10,Rabu,30
2012-01-25,11,Rabu,52
2012-01-25,12,Rabu,46
2012-01-25,13,Rabu,63
2012-01-25,14,Rabu,53
2012-01-25,15,Rabu,30
2012-01-25,16,Rabu,29
2012-01-25,17,Rabu,27
2012-01-25,18,Rabu,24
2012-01-25,19,Rabu,5
2012-01-25,20,Rabu,10
2012-01-25,21,Rabu,19
2012-01-25,22,Rabu,12
2012-01-25,23,Rabu,3
2012-01-26,0,Kamis,3
2012-01-26,1,Kamis,5
2012-01-26,2,Kamis,1
2012-01-26,3,Kamis,1
2012-01-26,4,Kamis,0
2012-01-26,5,Kamis,0
2012-01-26,6,Kamis,0
2012-01-26,7,Kamis,11
2012-01-26,8,Kamis,16
2012-01-26,9,Kamis,18
2012-01-26,10,Kamis,16
2012-01-26,11,Kamis,11
2012-01-26,12,Kamis,29
2012-01-26,13,Kamis,17
2012-01-26,14,Kamis,16
2012-01-26,15,Kamis,22
2012-01-26,16,Kamis,15
2012-01-26,17,Kamis,16
2012-01-26,18,Kamis,12
2012-01-26,19,Kamis,11
2012-01-26,20,Kamis,8
2012-01-26,21,Kamis,8
2012-01-26,22,Kamis,3
2012-01-26,23,Kamis,5
2012-01-27,0,Jumat,6
2012-01-27,1,Jumat,6
2012-01-27,2,Jumat,2
2012-01-27,3,Jumat,3
2012-01-27,4,Jumat,1
2012-01-27,5,Jumat,0
2012-01-27,6,Jumat,0
2012-01-27,7,Jumat,6
2012-01-27,8,Jumat,14
2012-01-27,9,Jumat,6
2012-01-27,10,Jumat,9
2012-01-27,11,Jumat,10
2012-01-27,12,Jumat,25
2012-01-27,13,Jumat,26
2012-01-27,14,Jumat,23
2012-01-27,15,Jumat,27
2012-01-27,16,Jumat,26
2012-01-27,17,Jumat,16
2012-01-27,18,Jumat,20
2012-01-27,19,Jumat,10
2012-01-27,20,Jumat,6
2012-01-27,21,Jumat,8
2012-01-27,22,Jumat,11
2012-01-27,23,Jumat,8
2012-01-28,0,Sabtu,1
2012-01-28,1,Sabtu,1
2012-01-28,2,Sabtu,3
2012-01-28,3,Sabtu,1
2012-01-28,4,Sabtu,0
2012-01-28,5,Sabtu,0
2012-01-28,6,Sabtu,3
2012-01-28,7,Sabtu,3
2012-01-28,8,Sabtu,9
2012-01-28,9,Sabtu,13
2012-01-28,10,Sabtu,27
2012-01-28,11,Sabtu,55
2012-01-28,12,Sabtu,70
2012-01-28,13,Sabtu,80
2012-01-28,14,Sabtu,123
2012-01-28,15,Sabtu,90
2012-01-28,16,Sabtu,131
2012-01-28,17,Sabtu,57
2012-01-28,18,Sabtu,40
2012-01-28,19,Sabtu,33
2012-01-28,20,Sabtu,5
2012-01-28,21,Sabtu,18
2012-01-28,22,Sabtu,6
2012-01-28,23,Sabtu,6
2012-01-29,0,Minggu,15
2012-01-29,1,Minggu,5
2012-01-29,2,Minggu,3
2012-01-29,3,Minggu,4
2012-01-29,4,Minggu,0
2012-01-29,5,Minggu,1
2012-01-29,6,Minggu,1
2012-01-29,7,Minggu,0
2012-01-29,8,Minggu,9
2012-01-29,9,Minggu,13
2012-01-29,10,Minggu,38
2012-01-29,11,Minggu,57
2012-01-29,12,Minggu,73
2012-01-29,13,Minggu,78
2012-01-29,14,Minggu,51
2012-01-29,15,Minggu,68
2012-01-29,16,Minggu,54
2012-01-29,17,Minggu,33
2012-01-29,18,Minggu,17
2012-01-29,19,Minggu,14
2012-01-29,20,Minggu,13
2012-01-29,21,Minggu,0
2012-01-29,22,Minggu,7
2012-01-29,23,Minggu,4
2012-01-30,0,Senin,0
2012-01-30,1,Senin,0
2012-01-30,2,Senin,1
2012-01-30,3,Senin,0
2012-01-30,4,Senin,0
2012-01-30,5,Senin,0
2012-01-30,6,Senin,0
2012-01-30,7,Senin,4
2012-01-30,8,Senin,12
2012-01-30,9,Senin,5
2012-01-30,10,Senin,3
2012-01-30,11,Senin,6
2012-01-30,12,Senin,5
2012-01-30,13,Senin,15
2012-01-30,14,Senin,15
2012-01-30,15,Senin,7
2012-01-30,16,Senin,11
2012-01-30,17,Senin,16
2012-01-30,18,Senin,11
2012-01-30,19,Senin,8
2012-01-30,20,Senin,2
2012-01-30,21,Senin,3
2012-01-30,22,Senin,2
2012-01-30,23,Senin,0
2012-01-31,0,Selasa,0
2012-01-31,1,Selasa,1
2012-01-31,2,Selasa,0
2012-01-31,3,Selasa,0
2012-01-31,4,Selasa,0
2012-01-31,5,Selasa,0
2012-01-31,6,Selasa,0
2012-01-31,7,Selasa,6
2012-01-31,8,Selasa,14
2012-01-31,9,Selasa,30
2012-01-31,10,Selasa,34
2012-01-31,11,Selasa,14
2012-01-31,12,Selasa,13
2012-01-31,13,Selasa,27
2012-01-31,14,Selasa,18
2012-01-31,15,Selasa,27
2012-01-31,16,Selasa,30
2012-01-31,17,Selasa,41
2012-01-31,18,Selasa,16
2012-01-31,19,Selasa,22
2012-01-31,20,Selasa,15
2012-01-31,21,Selasa,3
2012-01-31,22,Selasa,11
2012-01-31,23,Selasa,2
2012-02-01,0,Rabu,0
2012-02-01,1,Rabu,0
2012-02-01,2,Rabu,1
2012-02-01,3,Rabu,0
2012-02-01,4,Rabu,0
2012-02-01,5,Rabu,0
2012-02-01,6,Rabu,0
2012-02-01,7,Rabu,7
2012-02-01,8,Rabu,15
2012-02-01,9,Rabu,9
2012-02-01,10,Rabu,9
2012-02-01,11,Rabu,27
2012-02-01,12,Rabu,26
2012-02-01,13,Rabu,12
2012-02-01,14,Rabu,33
2012-02-01,15,Rabu,25
2012-02-01,16,Rabu,22
2012-02-01,17,Rabu,31
2012-02-01,18,Rabu,12
2012-02-01,19,Rabu,20
2012-02-01,20,Rabu,10
2012-02-01,21,Rabu,16
2012-02-01,22,Rabu,7
2012-02-01,23,Rabu,22
2012-02-02,0,Kamis,7
2012-02-02,1,Kamis,3
2012-02-02,2,Kamis,2
2012-02-02,3,Kamis,0
2012-02-02,4,Kamis,0
2012-02-02,5,Kamis,0
2012-02-02,6,Kamis,1
2012-02-02,7,Kamis,4
2012-02-02,8,Kamis,9
2012-02-02,9,Kamis,15
2012-02-02,10,Kamis,6
2012-02-02,11,Kamis,6
2012-02-02,12,Kamis,8
2012-02-02,13,Kamis,13
2012-02-02,14,Kamis,12
2012-02-02,15,Kamis,24
2012-02-02,16,Kamis,18
2012-02-02,17,Kamis,13
2012-02-02,18,Kamis,17
2012-02-02,19,Kamis,16
2012-02-02,20,Kamis,9
2012-02-02,21,Kamis,4
2012-02-02,22,Kamis,3
2012-02-02,23,Kamis,0
2012-02-03,0,Jumat,1
2012-02-03,1,Jumat,3
2012-02-03,2,Jumat,0
2012-02-03,3,Jumat,0
2012-02-03,4,Jumat,0
2012-02-03,5,Jumat,0
2012-02-03,6,Jumat,0
2012-02-03,7,Jumat,10
2012-02-03,8,Jumat,12
2012-02-03,9,Jumat,18
2012-02-03,10,Jumat,15
2012-02-03,11,Jumat,15
2012-02-03,12,Jumat,25
2012-02-03,13,Jumat,25
2012-02-03,14,Jumat,22
2012-02-03,15,Jumat,48
2012-02-03,16,Jumat,36
2012-02-03,17,Jumat,30
2012-02-03,18,Jumat,17
2012-02-03,19,Jumat,11
2012-02-03,20,Jumat,8
2012-02-03,21,Jumat,8
2012-02-03,22,Jumat,3
2012-02-03,23,Jumat,3
2012-02-04,0,Sabtu,10
2012-02-04,1,Sabtu,0
2012-02-04,2,Sabtu,6
2012-02-04,3,Sabtu,1
2012-02-04,4,Sabtu,1
2012-02-04,5,Sabtu,1
2012-02-04,6,Sabtu,1
2012-02-04,7,Sabtu,1
2012-02-04,8,Sabtu,4
2012-02-04,9,Sabtu,16
2012-02-04,10,Sabtu,31
2012-02-04,11,Sabtu,46
2012-02-04,12,Sabtu,40
2012-02-04,13,Sabtu,58
2012-02-04,14,Sabtu,47
2012-02-04,15,Sabtu,61
2012-02-04,16,Sabtu,20
2012-02-04,17,Sabtu,13
2012-02-04,18,Sabtu,6
2012-02-04,19,Sabtu,5
2012-02-04,20,Sabtu,4
2012-02-04,21,Sabtu,4
2012-02-04,22,Sabtu,4
2012-02-04,23,Sabtu,4
2012-02-05,0,Minggu,3
2012-02-05,1,Minggu,5
2012-02-05,2,Minggu,4
2012-02-05,3,Minggu,4
2012-02-05,4,Minggu,0
2012-02-05,5,Minggu,0
2012-02-05,6,Minggu,0
2012-02-05,7,Minggu,0
2012-02-05,8,Minggu,4
2012-02-05,9,Minggu,9
2012-02-05,10,Minggu,10
2012-02-05,11,Minggu,22
2012-02-05,12,Minggu,25
2012-02-05,13,Minggu,33
2012-02-05,14,Minggu,40
2012-02-05,15,Minggu,55
2012-02-05,16,Minggu,35
2012-02-05,17,Minggu,31
2012-02-05,18,Minggu,10
2012-02-05,19,Minggu,6
2012-02-05,20,Minggu,3
2012-02-05,21,Minggu,6
2012-02-05,22,Minggu,9
2012-02-05,23,Minggu,4
2012-02-06,0,Senin,7
2012-02-06,1,Senin,0
2012-02-06,2,Senin,0
2012-02-06,4,Senin,0
2012-02-06,5,Senin,0
2012-02-06,6,Senin,0
2012-02-06,7,Senin,5
2012-02-06,8,Senin,10
2012-02-06,9,Senin,8
2012-02-06,10,Senin,20
2012-02-06,11,Senin,12
2012-02-06,12,Senin,19
2012-02-06,13,Senin,17
2012-02-06,14,Senin,14
2012-02-06,15,Senin,25
2012-02-06,16,Senin,13
2012-02-06,17,Senin,13
2012-02-06,18,Senin,11
2012-02-06,19,Senin,7
2012-02-06,20,Senin,7
2012-02-06,21,Senin,11
2012-02-06,22,Senin,4
2012-02-06,23,Senin,3
2012-02-07,0,Selasa,1
2012-02-07,1,Selasa,8
2012-02-07,2,Selasa,0
2012-02-07,3,Selasa,1
2012-02-07,4,Selasa,0
2012-02-07,5,Selasa,0
2012-02-07,6,Selasa,2
2012-02-07,7,Selasa,6
2012-02-07,8,Selasa,7
2012-02-07,9,Selasa,11
2012-02-07,10,Selasa,12
2012-02-07,11,Selasa,9
2012-02-07,12,Selasa,9
2012-02-07,13,Selasa,15
2012-02-07,14,Selasa,11
2012-02-07,15,Selasa,13
2012-02-07,16,Selasa,19
2012-02-07,17,Selasa,15
2012-02-07,18,Selasa,10
2012-02-07,19,Selasa,11
2012-02-07,20,Selasa,6
2012-02-07,21,Selasa,20
2012-02-07,22,Selasa,11
2012-02-07,23,Selasa,2
2012-02-08,0,Rabu,2
2012-02-08,1,Rabu,1
2012-02-08,2,Rabu,0
